pair_id,worker,relevance
137304,9,3
137304,9,2
137304,13,3
137304,13,4
137305,9,3
137305,13,4
137306,9,3
137306,13,4
137307,9,3
137307,13,4
137308,9,3
137308,13,4
137309,9,2
137309,9,1
137309,13,3
137309,13,4
137310,9,3
137310,13,4
137311,9,3
137311,13,4
137312,9,2
137312,9,1
137312,13,4
137312,13,4
137313,9,4
137313,13,4
137314,9,3
137314,13,4
137315,9,2
137315,9,2
137315,13,4
137315,13,4
137316,9,2
137316,9,2
137316,13,3
137316,13,4
137317,9,2
137317,9,1
137317,13,3
137317,13,4
137318,9,3
137318,13,4
137319,9,4
137319,13,4
137380,11,3
137380,15,4
137381,11,2
137381,15,2
137382,11,2
137382,15,2
137383,11,1
137383,15,1
137384,11,1
137384,15,1
137385,11,1
137385,15,1
137386,11,1
137386,15,2
137387,11,1
137387,15,1
137388,11,3
137388,15,3
137389,11,1
137389,15,1
137390,11,3
137390,15,2
137391,11,1
137391,15,1
137392,11,3
137392,15,2
137393,11,2
137393,15,1
137394,11,1
137394,15,1
137395,11,1
137395,15,1
137396,11,2
137396,15,2
137397,11,3
137397,15,2
137398,11,1
137398,15,1
137399,11,1
137399,15,1
137820,8,4
137820,13,4
137821,8,2
137821,13,1
137822,8,2
137822,13,2
137823,8,2
137823,13,2
137824,8,1
137824,13,1
137825,8,0
137825,13,1
137826,8,0
137826,13,0
137827,8,1
137827,13,1
137828,8,2
137828,13,1
137829,8,2
137829,13,3
137830,8,1
137830,8,0
137830,13,0
137830,13,2
137831,8,1
137831,13,0
137832,8,0
137832,13,0
137833,8,0
137833,13,1
137834,8,0
137834,13,0
137835,8,0
137835,13,1
137836,8,2
137836,13,1
137837,8,1
137837,13,0
137838,8,1
137838,13,0
137839,8,1
137839,13,1
137880,9,4
137880,13,4
137881,9,2
137881,9,1
137881,13,2
137881,13,3
137882,9,2
137882,13,3
137883,9,2
137883,13,3
137884,9,1
137884,13,2
137885,9,1
137885,9,0
137885,13,1
137885,13,2
137886,9,2
137886,13,3
137887,9,2
137887,9,2
137887,13,4
137887,13,4
137888,9,2
137888,13,3
137889,9,2
137889,9,1
137889,13,3
137889,13,4
137890,9,2
137890,9,1
137890,13,2
137890,13,3
137891,9,2
137891,13,3
137892,9,2
137892,9,1
137892,13,3
137892,13,3
137893,9,2
137893,9,1
137893,13,3
137893,13,3
137894,9,2
137894,9,1
137894,13,3
137894,13,3
137895,9,3
137895,9,1
137895,13,4
137895,13,3
137896,9,2
137896,13,3
137897,9,2
137897,9,1
137897,13,3
137897,13,3
137898,9,1
137898,9,1
137898,13,2
137898,13,3
137899,9,2
137899,9,1
137899,13,2
137899,13,3
137920,3,4
137920,8,4
137921,3,4
137921,8,4
137922,3,4
137922,8,4
137923,3,4
137923,3,4
137923,8,2
137923,8,2
137924,3,4
137924,8,4
137925,3,4
137925,8,4
137926,3,4
137926,8,3
137927,3,2
137927,8,2
137928,3,1
137928,8,1
137929,3,3
137929,8,2
137930,3,3
137930,3,3
137930,8,0
137930,8,1
137931,3,3
137931,8,4
137932,3,1
137932,8,2
137933,3,3
137933,8,2
137934,3,3
137934,3,2
137934,8,3
137934,8,4
137935,3,4
137935,8,3
137936,3,4
137936,8,3
137937,3,2
137937,8,2
137938,3,4
137938,8,4
137939,3,4
137939,8,3
138020,3,4
138020,11,4
138021,3,4
138021,11,4
138022,3,1
138022,11,2
138023,3,1
138023,11,2
138024,3,2
138024,11,3
138025,3,1
138025,11,1
138026,3,0
138026,11,0
138027,3,1
138027,11,2
138028,3,2
138028,11,3
138029,3,1
138029,11,0
138030,3,1
138030,11,2
138031,3,0
138031,11,0
138032,3,1
138032,11,0
138033,3,1
138033,11,0
138034,3,0
138034,11,0
138035,3,1
138035,11,0
138036,3,0
138036,11,0
138037,3,1
138037,11,0
138038,3,1
138038,11,2
138039,3,2
138039,11,2
138160,6,4
138160,17,4
138161,6,3
138161,17,2
138162,6,1
138162,17,3
138162,21,1
138162,22,3
138163,6,3
138163,17,3
138164,6,1
138164,17,1
138165,6,2
138165,17,1
138166,6,1
138166,17,1
138167,6,1
138167,17,1
138168,6,1
138168,17,0
138169,6,1
138169,17,1
138170,6,2
138170,17,1
138171,6,0
138171,17,0
138172,6,0
138172,17,1
138173,6,1
138173,17,0
138174,6,1
138174,17,1
138175,6,0
138175,17,0
138176,6,4
138176,17,4
138177,6,1
138177,17,1
138178,6,2
138178,17,2
138179,6,1
138179,17,1
138240,11,2
138240,14,3
138240,14,4
138240,19,3
138241,11,1
138241,14,2
138242,11,1
138242,14,2
138243,11,1
138243,14,2
138244,11,0
138244,14,2
138244,14,3
138244,19,1
138245,11,2
138245,14,2
138246,11,0
138246,14,0
138247,11,1
138247,14,0
138248,11,2
138248,14,1
138249,11,0
138249,14,1
138250,11,1
138250,14,0
138251,11,1
138251,14,0
138252,11,2
138252,14,3
138252,14,0
138252,19,2
138253,11,0
138253,14,1
138254,11,1
138254,14,0
138255,11,1
138255,14,0
138256,11,2
138256,14,1
138257,11,2
138257,14,2
138258,11,2
138258,14,2
138259,11,1
138259,14,3
138259,14,4
138259,19,1
138320,2,4
138320,17,4
138321,2,2
138321,17,2
138322,2,4
138322,17,4
138323,2,2
138323,17,2
138324,2,1
138324,17,2
138325,2,2
138325,17,2
138326,2,2
138326,17,1
138327,2,1
138327,17,1
138328,2,2
138328,17,2
138329,2,1
138329,17,1
138330,2,1
138330,17,1
138331,2,1
138331,17,1
138332,2,1
138332,17,2
138333,2,2
138333,17,1
138334,2,2
138334,17,2
138335,2,1
138335,17,1
138336,1,2
138336,2,0
138336,17,2
138336,21,3
138337,2,0
138337,17,0
138338,2,0
138338,17,0
138339,2,1
138339,17,0
138620,9,4
138620,14,4
138621,9,2
138621,14,3
138622,9,2
138622,14,2
138623,9,3
138623,14,2
138624,9,2
138624,14,3
138625,9,1
138625,14,2
138626,9,1
138626,14,1
138627,9,0
138627,14,1
138628,9,1
138628,9,0
138628,14,2
138628,14,2
138629,9,2
138629,14,3
138630,9,2
138630,14,1
138631,9,0
138631,14,0
138632,9,1
138632,14,2
138633,9,1
138633,14,2
138634,9,2
138634,14,1
138635,9,2
138635,14,3
138636,9,2
138636,14,3
138637,9,2
138637,14,3
138638,9,2
138638,9,2
138638,14,3
138638,14,4
138639,9,1
138639,9,0
138639,14,2
138639,14,2
138840,2,4
138840,9,4
138841,2,0
138841,9,1
138842,2,0
138842,9,0
138843,2,1
138843,9,0
138844,2,2
138844,9,1
138845,2,2
138845,9,1
138846,2,0
138846,9,0
138847,2,0
138847,9,0
138848,2,1
138848,9,1
138849,2,0
138849,9,1
138850,2,0
138850,9,1
138851,2,0
138851,9,0
138852,2,0
138852,9,0
138853,2,0
138853,9,0
138854,2,0
138854,9,0
138855,2,2
138855,9,1
138856,2,0
138856,9,0
138857,2,0
138857,9,0
138858,2,1
138858,9,1
138859,2,0
138859,9,0
139060,1,3
139060,18,3
139061,1,2
139061,18,1
139062,1,2
139062,18,2
139063,1,1
139063,18,1
139064,1,1
139064,18,1
139065,1,2
139065,18,1
139066,1,1
139066,18,0
139067,1,1
139067,18,1
139068,1,1
139068,18,0
139069,1,1
139069,18,0
139070,1,0
139070,18,1
139071,1,1
139071,18,1
139072,1,1
139072,18,1
139073,1,0
139073,18,0
139074,1,1
139074,18,0
139075,1,1
139075,18,0
139076,1,1
139076,18,1
139077,1,1
139077,18,0
139078,1,1
139078,18,1
139079,1,1
139079,18,1
139400,15,4
139400,17,4
139401,15,4
139401,17,4
139402,15,4
139402,17,4
139403,15,4
139403,17,4
139404,15,4
139404,17,4
139405,15,2
139405,15,1
139405,17,4
139405,17,3
139406,15,4
139406,17,4
139407,15,4
139407,17,4
139408,15,4
139408,17,3
139409,15,4
139409,17,3
139410,15,3
139410,17,4
139411,15,4
139411,17,4
139412,15,3
139412,17,4
139413,15,2
139413,17,3
139414,15,2
139414,17,3
139415,15,2
139415,15,1
139415,17,2
139415,17,3
139416,15,2
139416,17,3
139417,15,3
139417,17,2
139418,15,4
139418,17,4
139419,15,4
139419,17,3
139520,11,4
139520,14,4
139521,11,4
139521,14,4
139522,11,4
139522,14,4
139523,11,4
139523,14,3
139524,11,4
139524,14,4
139525,11,4
139525,14,4
139526,11,4
139526,14,3
139527,11,4
139527,14,3
139527,14,2
139527,19,4
139528,11,4
139528,14,3
139528,14,2
139528,19,4
139529,11,3
139529,14,2
139530,11,4
139530,14,3
139530,14,2
139530,19,4
139531,11,4
139531,14,3
139532,11,3
139532,14,2
139533,11,3
139533,14,2
139534,11,3
139534,14,2
139535,11,3
139535,14,2
139536,11,3
139536,14,3
139536,14,1
139536,19,3
139537,11,3
139537,14,2
139538,11,4
139538,14,4
139539,11,4
139539,14,3
139560,11,4
139560,14,4
139561,11,1
139561,14,2
139562,11,2
139562,14,2
139563,11,2
139563,14,3
139564,11,1
139564,14,1
139565,11,1
139565,14,0
139566,11,1
139566,14,0
139567,11,1
139567,14,2
139568,11,1
139568,14,0
139569,11,1
139569,14,1
139570,11,1
139570,14,0
139571,11,1
139571,14,0
139572,11,1
139572,14,2
139573,11,1
139573,14,1
139574,11,2
139574,14,1
139575,11,2
139575,14,3
139576,11,1
139576,14,1
139577,11,1
139577,14,1
139578,11,1
139578,14,1
139579,11,2
139579,14,2
139660,8,4
139660,15,4
139661,8,2
139661,15,1
139662,8,2
139662,15,2
139663,8,2
139663,15,2
139664,8,2
139664,15,1
139665,8,2
139665,15,2
139666,8,2
139666,15,1
139667,8,2
139667,15,2
139668,8,1
139668,15,2
139669,8,2
139669,15,1
139670,8,2
139670,15,2
139671,8,1
139671,15,2
139672,8,2
139672,15,1
139673,8,2
139673,15,1
139674,8,2
139674,15,2
139675,8,3
139675,15,4
139676,8,2
139676,15,1
139677,8,1
139677,15,2
139678,8,2
139678,15,1
139679,8,2
139679,15,2
139900,13,4
139900,17,4
139901,13,4
139901,17,3
139902,13,4
139902,17,3
139903,13,3
139903,17,3
139904,13,4
139904,17,3
139905,13,1
139905,17,1
139906,13,2
139906,17,1
139907,13,3
139907,17,3
139908,13,2
139908,13,4
139908,17,2
139908,17,2
139909,13,4
139909,17,4
139910,13,4
139910,17,3
139911,13,3
139911,17,3
139912,13,4
139912,17,3
139913,13,4
139913,17,3
139914,13,4
139914,17,3
139915,13,4
139915,17,3
139916,13,3
139916,17,2
139917,13,4
139917,17,4
139918,13,4
139918,17,4
139919,13,1
139919,17,2
140000,6,4
140000,8,4
140001,6,1
140001,8,1
140002,6,1
140002,8,2
140003,6,0
140003,8,1
140004,6,0
140004,8,1
140005,6,0
140005,8,1
140006,6,1
140006,8,1
140007,6,0
140007,8,0
140008,6,1
140008,8,1
140009,6,0
140009,8,1
140010,6,0
140010,8,0
140011,6,0
140011,8,1
140012,6,1
140012,8,0
140013,6,0
140013,8,1
140014,6,0
140014,8,1
140015,6,1
140015,8,1
140016,6,0
140016,8,1
140017,6,0
140017,8,1
140018,6,0
140018,8,2
140018,21,1
140018,22,1
140019,6,0
140019,8,0
140180,6,4
140180,9,4
140181,6,3
140181,9,2
140182,6,3
140182,9,2
140183,6,2
140183,9,2
140184,6,3
140184,9,2
140185,6,3
140185,9,2
140186,6,3
140186,9,2
140187,6,3
140187,9,2
140188,6,2
140188,9,0
140188,21,3
140188,22,3
140189,6,3
140189,9,2
140190,6,2
140190,9,1
140191,6,3
140191,9,2
140192,6,3
140192,9,2
140193,6,2
140193,9,1
140194,6,3
140194,9,2
140195,6,2
140195,9,1
140196,6,3
140196,9,2
140197,6,2
140197,9,1
140198,6,3
140198,9,2
140199,6,3
140199,9,2
140500,11,4
140500,14,4
140501,11,3
140501,14,3
140502,11,3
140502,14,4
140503,11,3
140503,14,3
140504,11,1
140504,14,2
140505,11,3
140505,14,4
140506,11,3
140506,14,4
140507,11,3
140507,14,3
140508,11,2
140508,14,1
140509,11,3
140509,14,4
140510,11,1
140510,14,1
140510,14,3
140510,19,3
140511,11,2
140511,14,3
140511,14,4
140511,19,4
140512,11,1
140512,14,2
140513,11,2
140513,14,3
140514,11,2
140514,14,2
140515,11,3
140515,14,4
140516,11,3
140516,14,3
140517,11,2
140517,14,3
140518,11,3
140518,14,3
140519,11,3
140519,14,4
140640,6,4
140640,11,4
140641,6,3
140641,11,3
140642,6,2
140642,11,2
140643,6,3
140643,11,3
140644,6,4
140644,11,3
140645,0,0
140645,6,0
140645,19,0
140645,19,0
140646,6,1
140646,11,2
140647,6,4
140647,11,3
140648,6,2
140648,11,2
140649,6,2
140649,11,2
140650,6,2
140650,11,3
140651,6,2
140651,11,3
140652,6,2
140652,11,3
140653,6,2
140653,11,3
140654,6,0
140654,11,1
140655,6,2
140655,11,3
140656,6,2
140656,11,2
140657,6,2
140657,11,3
140658,6,1
140658,11,2
140659,6,4
140659,11,3
140720,8,4
140720,15,4
140721,8,3
140721,15,2
140722,8,2
140722,15,1
140723,8,3
140723,15,2
140724,8,3
140724,15,2
140725,8,3
140725,15,2
140726,8,3
140726,15,3
140727,8,3
140727,15,3
140728,8,3
140728,15,3
140729,8,2
140729,15,2
140730,8,1
140730,8,3
140730,15,2
140730,15,1
140731,8,2
140731,15,1
140732,8,4
140732,15,4
140733,8,1
140733,15,1
140734,8,1
140734,15,1
140735,8,2
140735,8,3
140735,15,2
140735,15,1
140736,8,3
140736,15,2
140737,8,3
140737,15,2
140738,8,0
140738,15,1
140739,8,1
140739,15,0
140920,6,4
140920,9,4
140921,6,2
140921,9,1
140922,6,2
140922,9,2
140923,6,2
140923,9,1
140924,6,2
140924,9,1
140925,6,3
140925,9,2
140926,6,3
140926,9,2
140927,6,2
140927,9,1
140928,6,2
140928,9,1
140929,6,2
140929,9,1
140930,6,2
140930,9,1
140931,6,0
140931,9,1
140932,6,2
140932,9,1
140933,6,2
140933,9,2
140934,6,2
140934,9,1
140935,6,0
140935,9,0
140936,6,0
140936,9,0
140937,6,0
140937,9,0
140938,6,1
140938,9,1
140939,6,2
140939,9,1
141120,6,3
141120,17,4
141121,6,3
141121,17,3
141122,6,4
141122,17,4
141123,6,3
141123,17,3
141124,6,3
141124,17,2
141125,6,3
141125,17,1
141125,21,1
141125,22,1
141126,6,3
141126,17,3
141127,6,3
141127,17,1
141127,21,1
141127,22,0
141128,6,2
141128,17,2
141129,6,1
141129,17,1
141130,6,3
141130,17,3
141131,6,3
141131,17,3
141132,6,0
141132,17,2
141132,21,2
141132,22,3
141133,6,2
141133,17,2
141134,6,3
141134,17,1
141134,21,2
141134,22,4
141135,6,4
141135,17,4
141136,6,3
141136,17,2
141137,6,4
141137,17,4
141138,6,2
141138,17,2
141139,6,3
141139,17,2
141160,9,4
141160,17,4
141161,9,2
141161,17,2
141162,9,2
141162,17,1
141163,9,0
141163,17,0
141164,9,1
141164,17,2
141165,9,1
141165,17,0
141166,9,0
141166,17,0
141167,9,0
141167,17,0
141168,9,4
141168,9,4
141168,17,4
141168,17,2
141169,9,2
141169,17,2
141170,9,0
141170,17,0
141171,9,1
141171,17,2
141172,9,0
141172,17,0
141173,9,0
141173,17,0
141174,9,1
141174,17,2
141175,9,2
141175,17,1
141176,9,0
141176,17,0
141177,9,0
141177,17,0
141178,9,1
141178,17,0
141179,9,1
141179,17,0
141200,8,4
141200,14,4
141201,8,3
141201,14,4
141202,8,4
141202,14,4
141203,8,4
141203,14,4
141204,8,4
141204,14,4
141205,8,4
141205,14,4
141206,8,3
141206,14,4
141207,8,4
141207,14,4
141208,8,4
141208,14,4
141209,8,4
141209,14,3
141210,8,4
141210,8,4
141210,14,3
141210,14,2
141211,8,4
141211,14,4
141212,8,3
141212,8,2
141212,14,3
141212,14,4
141213,8,4
141213,14,4
141214,8,4
141214,14,4
141215,8,3
141215,14,3
141216,8,4
141216,14,4
141217,8,4
141217,14,4
141218,8,2
141218,14,3
141219,8,4
141219,14,4
141780,6,4
141780,8,4
141781,6,4
141781,8,4
141782,6,3
141782,8,3
141783,6,3
141783,8,3
141784,6,4
141784,8,3
141785,6,3
141785,8,3
141786,6,3
141786,8,4
141787,6,4
141787,8,4
141788,6,4
141788,8,3
141789,6,2
141789,8,4
141789,21,3
141789,22,4
141790,6,3
141790,8,3
141791,6,2
141791,8,4
141791,21,4
141791,22,3
141792,6,3
141792,8,4
141793,6,3
141793,8,4
141794,6,4
141794,8,4
141795,6,3
141795,8,4
141796,6,3
141796,8,4
141797,6,3
141797,8,3
141798,6,2
141798,8,3
141799,6,3
141799,8,4
141840,11,3
141840,14,4
141841,11,2
141841,14,3
141842,11,2
141842,14,2
141843,11,1
141843,14,2
141844,11,1
141844,14,2
141845,11,2
141845,14,2
141846,11,2
141846,14,2
141847,11,2
141847,14,2
141848,11,2
141848,14,2
141849,11,1
141849,14,0
141850,11,0
141850,14,0
141851,11,1
141851,14,0
141852,11,2
141852,14,2
141853,11,2
141853,14,1
141854,11,0
141854,14,0
141855,11,0
141855,14,0
141856,11,2
141856,14,2
141857,11,2
141857,14,3
141857,14,0
141857,19,3
141858,11,2
141858,14,1
141859,11,2
141859,14,1
142080,8,4
142080,14,4
142081,8,2
142081,14,3
142082,8,2
142082,14,2
142083,8,4
142083,8,4
142083,14,4
142083,14,1
142084,8,2
142084,14,3
142085,8,3
142085,14,3
142086,8,2
142086,14,3
142087,8,2
142087,14,2
142088,8,1
142088,14,2
142089,8,2
142089,14,2
142090,8,2
142090,14,2
142091,8,1
142091,14,2
142092,8,4
142092,14,3
142093,8,2
142093,14,2
142094,8,2
142094,14,2
142095,8,2
142095,14,1
142096,8,2
142096,14,2
142097,8,1
142097,14,1
142098,8,3
142098,14,2
142099,8,1
142099,14,2
142200,2,4
142200,17,4
142201,2,1
142201,17,1
142202,2,1
142202,17,2
142203,2,2
142203,17,1
142204,2,1
142204,17,2
142205,2,1
142205,17,1
142206,1,2
142206,2,4
142206,17,4
142206,17,2
142207,2,1
142207,17,1
142208,2,0
142208,17,0
142209,1,1
142209,2,1
142209,17,3
142209,17,3
142210,2,1
142210,17,1
142211,2,1
142211,17,1
142212,2,1
142212,17,1
142213,2,0
142213,17,0
142214,2,1
142214,17,2
142215,2,1
142215,17,1
142216,2,2
142216,17,1
142217,2,2
142217,17,2
142218,2,0
142218,17,1
142219,2,0
142219,17,0
142360,9,4
142360,13,4
142361,9,3
142361,13,4
142362,9,2
142362,9,1
142362,13,2
142362,13,3
142363,9,2
142363,9,1
142363,13,2
142363,13,3
142364,9,1
142364,13,2
142365,9,1
142365,13,2
142366,9,2
142366,9,1
142366,13,1
142366,13,3
142367,9,3
142367,13,2
142368,9,2
142368,9,1
142368,13,2
142368,13,3
142369,9,0
142369,13,1
142370,9,1
142370,13,2
142371,9,1
142371,13,2
142372,9,1
142372,13,2
142373,9,2
142373,9,1
142373,13,1
142373,13,3
142374,9,1
142374,13,2
142375,9,2
142375,9,1
142375,13,2
142375,13,3
142376,9,2
142376,9,1
142376,13,2
142376,13,3
142377,9,1
142377,13,2
142378,9,1
142378,13,2
142379,9,1
142379,9,1
142379,13,2
142379,13,3
142520,11,3
142520,13,3
142521,11,2
142521,13,3
142522,11,2
142522,13,2
142523,11,3
142523,13,2
142524,11,2
142524,13,3
142525,11,2
142525,13,3
142526,11,2
142526,13,3
142527,11,2
142527,13,3
142528,11,2
142528,13,3
142529,11,2
142529,13,1
142530,11,2
142530,13,1
142531,11,2
142531,13,2
142532,11,3
142532,13,2
142533,11,1
142533,13,1
142534,11,1
142534,13,2
142534,13,3
142534,19,2
142535,11,2
142535,13,1
142536,11,3
142536,13,3
142537,11,2
142537,13,3
142538,11,1
142538,13,1
142539,11,1
142539,13,1
142720,9,4
142720,11,4
142721,9,1
142721,11,2
142722,9,1
142722,11,1
142723,9,1
142723,11,1
142724,9,1
142724,11,1
142725,9,1
142725,11,1
142726,9,1
142726,11,1
142727,9,1
142727,11,0
142728,9,1
142728,11,0
142729,9,1
142729,11,2
142730,9,2
142730,9,3
142730,11,1
142730,19,1
142731,9,1
142731,11,0
142732,9,1
142732,11,1
142733,9,1
142733,11,1
142734,9,1
142734,11,2
142735,9,0
142735,11,0
142736,9,1
142736,11,2
142737,9,1
142737,11,2
142738,9,1
142738,11,2
142739,9,1
142739,11,0
142820,8,4
142820,14,4
142821,8,2
142821,14,3
142822,8,2
142822,14,3
142823,8,2
142823,14,1
142824,8,2
142824,14,1
142825,8,1
142825,8,2
142825,14,3
142825,14,0
142826,8,2
142826,14,2
142827,8,2
142827,14,1
142828,8,2
142828,14,2
142829,8,2
142829,14,3
142830,8,1
142830,14,0
142831,8,2
142831,8,1
142831,14,3
142831,14,4
142832,8,2
142832,14,2
142833,8,1
142833,14,2
142834,8,2
142834,14,2
142835,8,2
142835,14,2
142836,8,1
142836,8,3
142836,14,3
142836,14,1
142837,8,2
142837,14,2
142838,8,1
142838,14,1
142839,8,2
142839,14,2
142920,11,4
142920,14,4
142921,11,4
142921,14,3
142921,14,1
142921,19,3
142922,11,4
142922,14,3
142922,14,2
142922,19,3
142923,11,2
142923,14,1
142924,11,1
142924,14,2
142925,11,2
142925,14,1
142926,11,1
142926,14,0
142927,11,4
142927,14,2
142927,14,2
142927,19,4
142928,11,2
142928,14,2
142929,11,2
142929,14,2
142930,11,2
142930,14,2
142930,14,0
142930,19,3
142931,11,1
142931,14,1
142932,11,2
142932,14,3
142932,14,0
142932,19,4
142933,11,2
142933,14,2
142933,14,0
142933,19,2
142934,11,2
142934,14,3
142934,14,0
142934,19,2
142935,11,2
142935,14,2
142935,14,0
142935,19,2
142936,11,3
142936,14,3
142936,14,0
142936,19,2
142937,11,2
142937,14,2
142938,11,2
142938,14,1
142939,11,2
142939,14,3
142939,14,0
142939,19,2
143540,8,2
143540,8,2
143540,9,4
143540,9,4
143541,8,4
143541,9,4
143542,8,3
143542,9,3
143543,8,2
143543,9,2
143544,8,2
143544,9,2
143545,8,2
143545,9,1
143546,8,3
143546,9,2
143547,8,2
143547,9,2
143548,8,1
143548,9,1
143549,8,4
143549,9,4
143550,8,2
143550,9,1
143551,8,2
143551,9,2
143552,8,3
143552,9,4
143553,8,2
143553,9,1
143554,8,4
143554,8,2
143554,9,4
